"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"01001499999","2025-01-31T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0010,1","99999,9",,,,,,,,"10210,1,99999,9",,,,,"MET045METAR ENSO 311220Z VRB03KT CAVOK 05/01 Q1021=",
"01001499999","2025-01-31T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","200,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0010,1","99999,9",,,,,,,,"10220,1,99999,9",,,,,"MET045METAR ENSO 311250Z 20003KT CAVOK 05/01 Q1022=",
"01001499999","2025-01-31T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0010,1","99999,9",,,,,,,,"10220,1,99999,9",,,,,"MET045METAR ENSO 311320Z 16002KT CAVOK 06/01 Q1022=",
"01001499999","2025-01-31T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","180,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0010,1","99999,9",,,,,,,,"10220,1,99999,9",,,,,"MET045METAR ENSO 311350Z 18002KT CAVOK 05/01 Q1022=",
"01001499999","2025-01-31T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","250,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0020,1","99999,9",,,,,,,,"10230,1,99999,9",,,,,"MET045METAR ENSO 311420Z 25002KT CAVOK 04/02 Q1023=",
"01001499999","2025-01-31T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0020,1","99999,9",,,,,,,,"10230,1,99999,9",,,,,"MET045METAR ENSO 311450Z 00000KT CAVOK 04/02 Q1023=",
"01001499999","2025-01-31T15:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0040,1","+0020,1","99999,9",,"04,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00762,1,99,9,99,9","10230,1,99999,9",,,,,"MET051METAR ENSO 311520Z 00000KT 9999 SCT025 04/02 Q1023=",
"01001499999","2025-01-31T15:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","999,9,C,0000,1","00762,1,C,N","009999,1,9,9","+0030,1","+0020,1","99999,9",,"02,1,+00457,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10230,1,99999,9",,,,,"MET058METAR ENSO 311550Z 00000KT 9999 FEW015 SCT025 03/02 Q1023=",
"01001499999","2025-01-31T16:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","070,1,N,0015,1","00914,1,C,N","009999,1,9,9","+0030,1","+0020,1","99999,9",,"02,1,+00762,1,99,9","04,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10240,1,99999,9",,,,,"MET058METAR ENSO 311620Z 07003KT 9999 FEW025 SCT030 03/02 Q1024=",
"01001499999","2025-01-31T16:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","210,1,N,0015,1","00914,1,C,N","009999,1,9,9","+0030,1","+0020,1","99999,9",,"02,1,+00457,1,99,9","04,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10240,1,99999,9",,,,,"MET058METAR ENSO 311650Z 21003KT 9999 FEW015 SCT030 03/02 Q1024=",
"01001499999","2025-01-31T17:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","220,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0030,1","+0020,1","99999,9",,"02,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10240,1,99999,9",,,,,"MET051METAR ENSO 311720Z 22003KT 9999 FEW030 03/02 Q1024=",
"01001499999","2025-01-31T17:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","140,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0020,1","+0020,1","99999,9",,"02,1,+01006,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01006,1,99,9,99,9","10250,1,99999,9",,,,,"MET051METAR ENSO 311750Z 14004KT 9999 FEW033 02/02 Q1025=",
"01001499999","2025-01-31T18:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0020,1","+0020,1","99999,9",,"02,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10250,1,99999,9",,,,,"MET051METAR ENSO 311820Z 15003KT 9999 FEW025 02/02 Q1025=",
"01001499999","2025-02-02T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0062,1","00701,1,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"04,1,+00396,1,99,9","07,1,+00701,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00396,1,99,9,99,9","10200,1,99999,9",,,,,"MET058METAR ENSO 021050Z 15012KT 9999 SCT013 BKN023 05/04 Q1020=",
"01001499999","2025-02-02T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","130,1,N,0067,1","00610,1,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"04,1,+00396,1,99,9","07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00396,1,99,9,99,9","10200,1,99999,9","80,1",,,,"MET064METAR ENSO 021120Z 13013KT 9999 -SHRA SCT013 BKN020 05/04 Q1020=",
"01001499999","2025-02-02T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","130,1,N,0062,1","00518,1,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"04,1,+00305,1,99,9","07,1,+00518,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10200,1,99999,9","80,1",,,,"MET064METAR ENSO 021150Z 13012KT 9999 -SHRA SCT010 BKN017 05/04 Q1020=",
"01001499999","2025-02-02T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0062,1","00366,1,9,N","009999,1,9,9","+0040,1","+0040,1","99999,9",,"02,1,+00213,1,99,9","07,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","10200,1,99999,9","80,1",,,,"MET064METAR ENSO 021220Z 15012KT 9999 -SHRA FEW007 BKN012 04/04 Q1020=",
"01001499999","2025-02-02T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0072,1","00366,1,9,N","009999,1,9,9","+0050,1","+0050,1","99999,9",,"02,1,+00213,1,99,9","07,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","10200,1,99999,9","80,1",,,,"MET064METAR ENSO 021250Z 15014KT 9999 -SHRA FEW007 BKN012 05/05 Q1020=",
"01001499999","2025-02-02T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0077,1","00427,1,C,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"07,1,+00427,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00427,1,99,9,99,9","10200,1,99999,9",,,,,"MET051METAR ENSO 021320Z 15015KT 9999 BKN014 05/04 Q1020=",
"01001499999","2025-02-02T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","140,1,N,0077,1","00457,1,C,N","009999,1,9,9","+0050,1","+0020,1","99999,9",,"07,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10200,1,99999,9","80,1",,,,"MET057METAR ENSO 021350Z 14015KT 9999 -SHRA BKN015 05/02 Q1020=",
"01001499999","2025-02-02T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","140,1,N,0062,1","00457,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9",,"07,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10200,1,99999,9","80,1",,,,"MET057METAR ENSO 021420Z 14012KT 9999 -SHRA BKN015 05/03 Q1020=",
"01001499999","2025-02-02T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","140,1,N,0077,1","00762,1,9,N","009999,1,9,9","+0050,1","+0030,1","99999,9",,"02,1,+00457,1,99,9","07,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10190,1,99999,9",,,,,"MET058METAR ENSO 021450Z 14015KT 9999 FEW015 BKN025 05/03 Q1019=",
"01001499999","2025-02-02T15:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","140,1,N,0077,1","00671,1,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"02,1,+00396,1,99,9","07,1,+00671,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00396,1,99,9,99,9","10190,1,99999,9","80,1",,,,"MET064METAR ENSO 021520Z 14015KT 9999 -SHRA FEW013 BKN022 05/04 Q1019=",
"01001499999","2025-02-02T15:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","140,1,N,0077,1","00671,1,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"02,1,+00396,1,99,9","07,1,+00671,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00396,1,99,9,99,9","10190,1,99999,9",,,,,"MET058METAR ENSO 021550Z 14015KT 9999 FEW013 BKN022 05/04 Q1019=",
"01001499999","2025-02-02T16:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0051,1","00549,1,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"02,1,+00366,1,99,9","07,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10190,1,99999,9",,,,,"MET058METAR ENSO 021620Z 15010KT 9999 FEW012 BKN018 05/04 Q1019=",
"01001499999","2025-02-02T16:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","140,1,N,0082,1","00488,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9",,"07,1,+00488,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00488,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR ENSO 021650Z 14016KT 9999 BKN016 05/03 Q1019=",
"01001499999","2025-02-02T17:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0082,1","00457,1,C,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"07,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR ENSO 021720Z 15016KT 9999 BKN015 05/04 Q1019=",
"01001499999","2025-02-02T17:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0077,1","00457,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9",,"07,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10190,1,99999,9",,,,"0129,1","MET054METAR ENSO 021750Z 15015G25KT 9999 BKN015 05/03 Q1019=",
"01001499999","2025-02-02T18:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,N,0072,1","00488,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9",,"07,1,+00488,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00488,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR ENSO 021820Z 16014KT 9999 BKN016 05/03 Q1019=",
"01001499999","2025-02-02T18:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,N,0067,1","00457,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9",,"07,1,+00457,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR ENSO 021850Z 16013KT 9999 BKN015 05/03 Q1019=",
"01001499999","2025-02-03T04:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0077,1","00335,1,C,N","009999,1,9,9","+0040,1","+0040,1","99999,9",,"07,1,+00335,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR ENSO 030450Z 15015KT 9999 BKN011 04/04 Q1019=",
"01001499999","2025-02-03T05:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","140,1,N,0082,1","00305,1,C,N","009999,1,9,9","+0040,1","+0040,1","99999,9",,"07,1,+00305,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00305,1,99,9,99,9","10180,1,99999,9",,,,,"MET051METAR ENSO 030520Z 14016KT 9999 BKN010 04/04 Q1018=",
"01001499999","2025-02-03T05:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0077,1","00335,1,C,N","009999,1,9,9","+0040,1","+0040,1","99999,9",,"07,1,+00335,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9","10180,1,99999,9",,,,,"MET051METAR ENSO 030550Z 15015KT 9999 BKN011 04/04 Q1018=",
"01001499999","2025-02-03T06:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0077,1","00335,1,C,N","009999,1,9,9","+0040,1","+0040,1","99999,9",,"07,1,+00335,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9","10180,1,99999,9",,,,,"MET051METAR ENSO 030620Z 15015KT 9999 BKN011 04/04 Q1018=",
"01001499999","2025-02-03T06:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0082,1","00305,1,C,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"07,1,+00305,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00305,1,99,9,99,9","10180,1,99999,9",,,,,"MET051METAR ENSO 030650Z 15016KT 9999 BKN010 05/04 Q1018=",
"01001499999","2025-02-03T07:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,V,0067,1","00305,1,C,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"07,1,+00305,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00305,1,99,9,99,9","10180,1,99999,9",,,,,"MET059METAR ENSO 030720Z 15013KT 130V190 9999 BKN010 05/04 Q1018=",
"01001499999","2025-02-03T07:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,V,0051,1","00305,1,C,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"07,1,+00305,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00305,1,99,9,99,9","10180,1,99999,9",,,,,"MET059METAR ENSO 030750Z 16010KT 120V210 9999 BKN010 05/04 Q1018=",
"01001499999","2025-02-03T08:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,V,0046,1","00457,1,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"04,1,+00305,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10190,1,99999,9",,,,,"MET066METAR ENSO 030820Z 16009KT 110V230 9999 SCT010 BKN015 05/04 Q1019=",
"01001499999","2025-02-03T08:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,V,0062,1","00457,1,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"04,1,+00305,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10180,1,99999,9",,,,,"MET066METAR ENSO 030850Z 16012KT 130V200 9999 SCT010 BKN015 05/04 Q1018=",
"01001499999","2025-02-03T09:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,V,0062,1","00457,1,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"04,1,+00305,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10180,1,99999,9",,,,,"MET066METAR ENSO 030920Z 16012KT 110V210 9999 SCT010 BKN015 05/04 Q1018=",
"01001499999","2025-02-03T09:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,V,0067,1","00457,1,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"04,1,+00305,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10180,1,99999,9",,,,,"MET066METAR ENSO 030950Z 16013KT 120V210 9999 SCT010 BKN015 05/04 Q1018=",
"01001499999","2025-02-03T10:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,V,0067,1","00518,1,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"04,1,+00305,1,99,9","07,1,+00518,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00305,1,99,9,99,9","10190,1,99999,9",,,,,"MET066METAR ENSO 031020Z 16013KT 120V200 9999 SCT010 BKN017 05/04 Q1019=",
"01001499999","2025-02-03T10:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,V,0062,1","00305,1,9,N","009999,1,9,9","+0050,1","+0030,1","99999,9",,"02,1,+00183,1,99,9","07,1,+00305,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9","10190,1,99999,9","58,1",,,"0113,1","MET075METAR ENSO 031050Z 16012G22KT 130V200 9999 -RADZ FEW006 BKN010 05/03 Q1019=",
"01001499999","2025-02-03T11:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,V,0062,1","00305,1,C,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"02,1,+00213,1,99,9","04,1,+00305,1,99,9","07,1,+00457,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","10180,1,99999,9","61,1",,,,"MET077METAR ENSO 031120Z 16012KT 130V200 9999 -RA FEW007 SCT010 BKN015 05/04 Q1018=",
"01001499999","2025-02-03T11:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0088,1","00427,1,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"02,1,+00183,1,99,9","07,1,+00427,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9","10180,1,99999,9","16,1",,,"0139,1","MET066METAR ENSO 031150Z 15017G27KT 9999 VCSH FEW006 BKN014 05/04 Q1018=",
"01001499999","2025-02-03T12:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,V,0088,1","00366,1,9,N","009999,1,9,9","+0050,1","+0050,1","99999,9",,"02,1,+00183,1,99,9","07,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9","10180,1,99999,9","80,1",,,"0139,1","MET075METAR ENSO 031220Z 15017G27KT 120V190 9999 -SHRA FEW006 BKN012 05/05 Q1018=",
"01001499999","2025-02-03T12:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,V,0088,1","00305,1,9,N","009999,1,9,9","+0050,1","+0050,1","99999,9",,"02,1,+00183,1,99,9","07,1,+00305,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00183,1,99,9,99,9","10180,1,99999,9","16,1",,,,"MET071METAR ENSO 031250Z 15017KT 130V200 9999 VCSH FEW006 BKN010 05/05 Q1018=",
"01001499999","2025-02-03T13:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0093,1","00366,1,9,N","009999,1,9,9","+0050,1","+0050,1","99999,9",,"02,1,+00244,1,99,9","07,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10180,1,99999,9","80,1",,,,"MET064METAR ENSO 031320Z 15018KT 9999 -SHRA FEW008 BKN012 05/05 Q1018=",
"01001499999","2025-02-03T13:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,V,0077,1","00396,1,9,N","009999,1,9,9","+0060,1","+0040,1","99999,9",,"02,1,+00244,1,99,9","07,1,+00396,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","16,1",,,"0129,1","MET074METAR ENSO 031350Z 16015G25KT 110V200 9999 VCSH FEW008 BKN013 06/04 Q1017=",
"01001499999","2025-02-03T14:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0088,1","00457,1,9,N","009999,1,9,9","+0060,1","+0040,1","99999,9",,"02,1,+00305,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10170,1,99999,9","80,1",,,,"MET064METAR ENSO 031420Z 15017KT 9999 -SHRA FEW010 BKN015 06/04 Q1017=",
"01001499999","2025-02-03T14:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0077,1","00457,1,9,N","009999,1,9,9","+0060,1","+0040,1","99999,9",,"02,1,+00335,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00335,1,99,9,99,9","10170,1,99999,9",,,,,"MET058METAR ENSO 031450Z 15015KT 9999 FEW011 BKN015 06/04 Q1017=",
"01001499999","2025-02-03T15:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,V,0098,1","00457,1,9,N","009999,1,9,9","+0060,1","+0040,1","99999,9",,"02,1,+00305,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10170,1,99999,9","16,1",,,,"MET071METAR ENSO 031520Z 15019KT 120V180 9999 VCSH FEW010 BKN015 06/04 Q1017=",
"01001499999","2025-02-03T15:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","160,1,V,0072,1","00427,1,9,N","009999,1,9,9","+0060,1","+0050,1","99999,9",,"02,1,+00305,1,99,9","07,1,+00427,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10170,1,99999,9","16,1",,,"0124,1","MET074METAR ENSO 031550Z 16014G24KT 120V200 9999 VCSH FEW010 BKN014 06/05 Q1017=",
"01001499999","2025-02-03T16:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0098,1","00366,1,9,N","009999,1,9,9","+0060,1","+0050,1","99999,9",,"02,1,+00244,1,99,9","07,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10160,1,99999,9",,,,,"MET058METAR ENSO 031620Z 15019KT 9999 FEW008 BKN012 06/05 Q1016=",
"01001499999","2025-02-03T16:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,V,0088,1","00305,1,C,N","009999,1,9,9","+0060,1","+0060,1","99999,9",,"07,1,+00305,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00305,1,99,9,99,9","10170,1,99999,9","80,1",,,,"MET065METAR ENSO 031650Z 15017KT 120V190 9999 -SHRA BKN010 06/06 Q1017=",
"01001499999","2025-02-03T17:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0098,1","00274,1,9,N","009999,1,9,9","+0060,1","+0060,1","99999,9",,"04,1,+00183,1,99,9","07,1,+00274,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00183,1,99,9,99,9","10160,1,99999,9","80,1",,,,"MET064METAR ENSO 031720Z 15019KT 9999 -SHRA SCT006 BKN009 06/06 Q1016=",
"01001499999","2025-02-03T17:50:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0093,1","00244,1,9,N","008000,1,9,9","+0060,1","+0060,1","99999,9",,"02,1,+00152,1,99,9","07,1,+00244,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9","10160,1,99999,9","80,1",,,"0149,1","MET067METAR ENSO 031750Z 15018G29KT 8000 -SHRA FEW005 BKN008 06/06 Q1016=",
"01001499999","2025-02-03T18:20:00","4","59.791925","5.34085","48.76","SORSTOKKEN STORD, NO","FM-15","99999","V020","150,1,N,0093,1","00213,1,9,N","005000,1,9,9","+0060,1","+0060,1","99999,9",,"02,1,+00122,1,99,9","07,1,+00213,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9","10160,1,99999,9","59,1",,,"0144,1","MET066METAR ENSO 031820Z 15018G28KT 5000 RADZ FEW004 BKN007 06/06 Q1016=",
