"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AW2","ED1","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","OC1","OD1","OD2","REM","EQD"
"01089099999","2025-08-04T01:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","040,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0125,1","+0120,1","10158,1",,,,,,,,,"240,M,+0125,1","240,N,+0122,1","99999,9,10054,1","7,1,007,1,+999,9",,,,"3,99,0040,1,999",,"SYN07601089 46/// /0403 10125 20120 30054 40158 57007 333 10125 20122 90710 91104=",
"01089099999","2025-08-04T01:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","050,1,N,0026,1","00091,1,C,N","009999,1,9,9","+0130,1","+0120,1","99999,9",,,,"08,1,+00091,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00091,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET082METAR ENKR 040120Z AUTO 05005KT 9999 OVC003/// 13/12 Q1015 RMK WIND 731FT 06008KT=",
"01089099999","2025-08-04T01:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","050,1,N,0021,1","00061,1,C,N","009999,1,9,9","+0130,1","+0120,1","99999,9",,,,"08,1,+00061,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00061,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET082METAR ENKR 040150Z AUTO 05004KT 9999 OVC002/// 13/12 Q1015 RMK WIND 731FT 06009KT=",
"01089099999","2025-08-04T02:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","020,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0129,1","+0123,1","10156,1",,,,,,,,,"240,M,+0129,1","240,N,+0125,1","99999,9,10053,1","7,1,005,1,+999,9",,,,"3,99,0040,1,999",,"SYN07601089 46/// /0203 10129 20123 30053 40156 57005 333 10129 20125 90710 91104=",
"01089099999","2025-08-04T02:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","070,1,V,0015,1","00091,1,C,N","009999,1,9,9","+0130,1","+0120,1","99999,9","61,1",,,"08,1,+00091,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00091,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET094METAR ENKR 040220Z AUTO 07003KT 040V100 9999 -RA OVC003/// 13/12 Q1015 RMK WIND 731FT 09007KT=",
"01089099999","2025-08-04T02:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","040,1,V,0015,1","00061,1,W,N","008000,1,9,9","+0130,1","+0130,1","99999,9","62,1",,,"09,1,+00061,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00061,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET089METAR ENKR 040250Z AUTO 04003KT 360V080 8000 RA VV002 13/13 Q1015 RMK WIND 731FT 08006KT=",
"01089099999","2025-08-04T03:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","010,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0131,1","+0125,1","10155,1",,,,,,,,,"240,M,+0133,1","240,N,+0129,1","99999,9,10052,1","7,1,003,1,+999,9",,,,"3,99,0030,1,999",,"SYN07601089 46/// /0102 10131 20125 30052 40155 57003 333 10133 20129 90710 91103=",
"01089099999","2025-08-04T03:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","010,1,N,0015,1","00122,1,W,N","007000,1,9,9","+0130,1","+0130,1","99999,9",,,,"09,1,+00122,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00122,1,99,9,99,9",,,"10150,1,99999,9",,"80,1",,,,,"MET079METAR ENKR 040320Z 01003KT 7000 -SHRA VV004 13/13 Q1015 RMK WIND 731FT 09005KT=",
"01089099999","2025-08-04T03:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","110,1,V,0015,1","00152,1,9,N","009999,1,9,9","+0140,1","+0130,1","99999,9",,,,"04,1,+00122,1,99,9","07,1,+00152,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00122,1,99,9,99,9",,,"10150,1,99999,9",,"80,1",,,,,"MET095METAR ENKR 040350Z 11003KT 080V140 9999 -SHRA SCT004 BKN005 14/13 Q1015 RMK WIND 731FT 09005KT=",
"01089099999","2025-08-04T04:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0139,1","+0131,1","10152,1",,,,,,,,,"240,M,+0140,1","240,N,+0131,1","99999,9,10049,1","8,1,005,1,+999,9",,,,"3,99,0020,1,999",,"SYN07601089 46/// /3602 10139 20131 30049 40152 58005 333 10140 20131 90710 91102=",
"01089099999","2025-08-04T04:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","100,1,N,0021,1","00152,1,W,N","007000,1,9,9","+0140,1","+0130,1","99999,9",,,,"09,1,+00152,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00152,1,99,9,99,9",,,"10150,1,99999,9",,"80,1",,,,,"MET084METAR ENKR 040420Z 10004KT 7000 -SHRA VV005 14/13 Q1015 RERA RMK WIND 731FT 09005KT=",
"01089099999","2025-08-04T04:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","110,1,N,0021,1","00122,1,W,N","008000,1,9,9","+0140,1","+0130,1","99999,9",,,,"09,1,+00122,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00122,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET073METAR ENKR 040450Z 11004KT 8000 VV004 14/13 Q1015 RMK WIND 731FT 11006KT=",
"01089099999","2025-08-04T05:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","330,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0141,1","+0133,1","10153,1",,,,,,,,,"240,M,+0142,1","240,N,+0139,1","99999,9,10050,1","7,1,002,1,+999,9",,,,"3,99,0020,1,999",,"SYN07601089 46/// /3301 10141 20133 30050 40153 57002 333 10142 20139 90710 91102=",
"01089099999","2025-08-04T05:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","999,9,V,0010,1","00122,1,W,N","005000,1,9,9","+0140,1","+0140,1","99999,9",,,,"09,1,+00122,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00122,1,99,9,99,9",,,"10150,1,99999,9",,"80,1",,,,,"MET079METAR ENKR 040520Z VRB02KT 5000 -SHRA VV004 14/14 Q1015 RMK WIND 731FT 15005KT=",
"01089099999","2025-08-04T05:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","999,9,C,0000,1","00152,1,W,N","007000,1,9,9","+0140,1","+0130,1","99999,9",,,,"09,1,+00152,1,99,9",,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00152,1,99,9,99,9",,,"10150,1,99999,9",,"40,1",,,,,"MET084METAR ENKR 040550Z 00000KT 7000 1000W VCFG VV005 14/13 Q1015 RMK WIND 731FT 15005KT=",
"01089099999","2025-08-04T06:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","350,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0140,1","+0135,1","10155,1",,,,,,,,,"240,M,+0143,1","240,N,+0117,1","99999,9,10052,1","5,1,000,1,+999,9",,,,"3,99,0020,1,999",,"SYN07601089 46/// /3501 10140 20135 30052 40155 55000 333 10143 20117 90710 91102=",
"01089099999","2025-08-04T06:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","999,9,C,0000,1","00152,1,9,N","009999,1,9,9","+0150,1","+0140,1","99999,9",,,,"02,1,+00030,1,99,9","07,1,+00152,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00030,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET092METAR ENKR 040620Z 00000KT 9999 2000W FEW001 BKN005 15/14 Q1015 REDZ RMK WIND 731FT 20005KT=",
"01089099999","2025-08-04T06:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","999,9,V,0010,1","00152,1,9,N","009999,1,9,9","+0150,1","+0140,1","99999,9",,,,"04,1,+00091,1,99,9","07,1,+00152,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00091,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET081METAR ENKR 040650Z VRB02KT 9999 SCT003 BKN005 15/14 Q1015 RMK WIND 731FT 19007KT=",
"01089099999","2025-08-04T07:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","350,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0159,1","+0149,1","10153,1",,,,,,,,,"240,M,+0159,1","240,N,+0141,1","99999,9,10051,1","9,9,002,1,+999,9",,,,"3,99,0020,1,999",,"SYN07601089 46/// /3501 10159 20149 30051 40153 50002 333 10159 20141 90710 91102=",
"01089099999","2025-08-04T07:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","290,1,V,0015,1","00152,1,C,N","009999,1,9,9","+0150,1","+0140,1","99999,9",,,,"02,1,+00091,1,99,9","04,1,+00152,1,99,9","07,1,+00427,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00091,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET096METAR ENKR 040720Z 29003KT 230V320 9999 FEW003 SCT005 BKN014 15/14 Q1015 RMK WIND 731FT 24005KT=",
"01089099999","2025-08-04T07:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","999,9,V,0010,1","00671,1,9,N","009999,1,9,9","+0170,1","+0150,1","99999,9",,,,"02,1,+00335,1,99,9","07,1,+00671,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00335,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET081METAR ENKR 040750Z VRB02KT 9999 FEW011 BKN022 17/15 Q1015 RMK WIND 731FT 21013KT=",
"01089099999","2025-08-04T08:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","170,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0185,1","+0158,1","10152,1",,,,,,,,,"240,M,+0187,1","240,N,+0150,1","99999,9,10051,1","9,9,001,1,+999,9",,,,"3,99,0080,1,999",,"SYN07601089 46/// /1703 10185 20158 30051 40152 50001 333 10187 20150 90710 91108=",
"01089099999","2025-08-04T08:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","200,1,V,0046,1","99999,9,9,N","009999,1,9,9","+0200,1","+0160,1","99999,9",,,,"04,1,+00518,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00518,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET082METAR ENKR 040820Z 20009KT 170V330 9999 SCT017 20/16 Q1015 RMK WIND 731FT 21015KT=",
"01089099999","2025-08-04T08:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","210,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0200,1","+0150,1","99999,9",,,,"04,1,+00701,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00701,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET074METAR ENKR 040850Z 21010KT 9999 SCT023 20/15 Q1015 RMK WIND 731FT 23012KT=",
"01089099999","2025-08-04T09:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0213,1","+0147,1","10151,1",,,,,,,,,"240,M,+0213,1","240,N,+0188,1","99999,9,10051,1","7,1,001,1,+999,9",,,,"3,99,0080,1,999",,"SYN07601089 46/// /1905 10213 20147 30051 40151 57001 333 10213 20188 90710 91108=",
"01089099999","2025-08-04T09:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,V,0046,1","99999,9,9,N","009999,1,9,9","+0210,1","+0150,1","99999,9",,,,"02,1,+00732,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00732,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET082METAR ENKR 040920Z 19009KT 160V220 9999 FEW024 21/15 Q1015 RMK WIND 731FT 21013KT=",
"01089099999","2025-08-04T09:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","200,1,V,0051,1","99999,9,9,N","009999,1,9,9","+0220,1","+0140,1","99999,9",,,,"02,1,+00884,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00884,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET082METAR ENKR 040950Z 20010KT 170V230 9999 FEW029 22/14 Q1015 RMK WIND 731FT 21013KT=",
"01089099999","2025-08-04T10:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","180,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0228,1","+0138,1","10148,1",,,,,,,,,"240,M,+0230,1","240,N,+0211,1","99999,9,10049,1","7,1,001,1,+999,9",,,,"3,99,0090,1,999",,"SYN07601089 46/// /1806 10228 20138 30049 40148 57001 333 10230 20211 90710 91109=",
"01089099999","2025-08-04T10:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,V,0057,1","99999,9,9,N","009999,1,9,9","+0230,1","+0140,1","99999,9",,,,"02,1,+01006,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01006,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET082METAR ENKR 041020Z 19011KT 170V230 9999 FEW033 23/14 Q1015 RMK WIND 731FT 20015KT=",
"01089099999","2025-08-04T10:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","200,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0240,1","+0140,1","99999,9",,,,"02,1,+01128,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01128,1,99,9,99,9",,,"10150,1,99999,9",,,,,,,"MET074METAR ENKR 041050Z 20010KT 9999 FEW037 24/14 Q1015 RMK WIND 731FT 21014KT=",
"01089099999","2025-08-04T11:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0235,1","+0128,1","10146,1",,,,,,,,,"240,M,+0240,1","240,N,+0227,1","99999,9,10047,1","7,1,003,1,+999,9",,,,"3,99,0090,1,999",,"SYN07601089 46/// /1907 10235 20128 30047 40146 57003 333 10240 20227 90710 91109=",
"01089099999","2025-08-04T11:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","200,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0130,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET076METAR ENKR 041120Z 20009KT 160V230 CAVOK 24/13 Q1014 RMK WIND 731FT 20015KT=",
"01089099999","2025-08-04T11:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,N,0062,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0130,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET068METAR ENKR 041150Z 19012KT CAVOK 24/13 Q1014 RMK WIND 731FT 21016KT=",
"01089099999","2025-08-04T12:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0247,1","+0130,1","10144,1",,,,,,,,,"240,M,+0247,1","240,N,+0235,1","99999,9,10045,1","7,1,005,1,+999,9",,,,"3,99,0100,1,999",,"SYN07601089 46/// /1906 10247 20130 30045 40144 57005 333 10247 20235 90710 91110=",
"01089099999","2025-08-04T12:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","200,1,V,0057,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0120,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET076METAR ENKR 041220Z 20011KT 180V250 CAVOK 25/12 Q1014 RMK WIND 731FT 20016KT=",
"01089099999","2025-08-04T12:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","220,1,V,0051,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0130,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET076METAR ENKR 041250Z 22010KT 190V250 CAVOK 25/13 Q1014 RMK WIND 731FT 22017KT=",
"01089099999","2025-08-04T13:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0248,1","+0124,1","10144,1",,,,,,,,,"240,M,+0254,1","240,N,+0245,1","99999,9,10044,1","7,1,003,1,+999,9",,,,"3,99,0100,1,999",,"SYN07601089 46/// /1906 10248 20124 30044 40144 57003 333 10254 20245 90710 91110=",
"01089099999","2025-08-04T13:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","190,1,V,0051,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0120,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET076METAR ENKR 041320Z 19010KT 160V230 CAVOK 25/12 Q1014 RMK WIND 731FT 20016KT=",
"01089099999","2025-08-04T13:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","210,1,V,0067,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0120,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET076METAR ENKR 041350Z 21013KT 170V230 CAVOK 25/12 Q1014 RMK WIND 731FT 21017KT=",
"01089099999","2025-08-04T14:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0256,1","+0121,1","10140,1",,,,,,,,,"240,M,+0257,1","240,N,+0245,1","99999,9,10041,1","7,1,004,1,+999,9",,,,"3,99,0090,1,999",,"SYN07601089 46/// /1906 10256 20121 30041 40140 57004 333 10257 20245 90710 91109=",
"01089099999","2025-08-04T14:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","210,1,V,0057,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0120,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET076METAR ENKR 041420Z 21011KT 180V240 CAVOK 25/12 Q1014 RMK WIND 731FT 22016KT=",
"01089099999","2025-08-04T15:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","190,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0255,1","+0124,1","10140,1",,,,,,,,,"240,M,+0256,1","240,N,+0250,1","99999,9,10042,1","7,1,002,1,+999,9",,,,"3,99,0090,1,999",,"SYN07601089 46/// /1906 10255 20124 30042 40140 57002 333 10256 20250 90710 91109=",
"01089099999","2025-08-04T15:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","200,1,V,0051,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0130,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET076METAR ENKR 041520Z 20010KT 160V230 CAVOK 25/13 Q1014 RMK WIND 731FT 21016KT=",
"01089099999","2025-08-04T15:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","210,1,N,0067,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0120,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET068METAR ENKR 041550Z 21013KT CAVOK 25/12 Q1014 RMK WIND 731FT 21016KT=",
"01089099999","2025-08-04T16:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","180,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0249,1","+0122,1","10140,1",,,,,,,,,"240,M,+0257,1","240,N,+0249,1","99999,9,10041,1","5,1,002,1,+999,9",,,,"3,99,0090,1,999",,"SYN07601089 46/// /1806 10249 20122 30041 40140 55002 333 10257 20249 90710 91109=",
"01089099999","2025-08-04T16:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","200,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0120,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET068METAR ENKR 041620Z 20009KT CAVOK 25/12 Q1014 RMK WIND 731FT 20015KT=",
"01089099999","2025-08-04T16:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","210,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0130,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET068METAR ENKR 041650Z 21010KT CAVOK 24/13 Q1014 RMK WIND 731FT 22017KT=",
"01089099999","2025-08-04T17:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","180,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0232,1","+0125,1","10143,1",,,,,,,,,"240,M,+0250,1","240,N,+0232,1","99999,9,10043,1","2,1,002,1,+999,9",,,,"3,99,0080,1,999",,"SYN07601089 46/// /1805 10232 20125 30043 40143 52002 333 10250 20232 90710 91108=",
"01089099999","2025-08-04T17:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","210,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0120,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET068METAR ENKR 041720Z 21010KT CAVOK 23/12 Q1014 RMK WIND 731FT 22017KT=",
"01089099999","2025-08-04T17:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","210,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0120,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET068METAR ENKR 041750Z 21009KT CAVOK 24/12 Q1014 RMK WIND 731FT 22017KT=",
"01089099999","2025-08-04T18:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","200,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0232,1","+0122,1","10141,1",,,,,,,,,"120,M,+0257,1","120,N,+0141,1","99999,9,10042,1","2,9,001,9,+999,9",,,,"3,99,0080,1,999",,"SYN07601089 46/// /2004 10232 20122 30042 40141 54001 333 10257 20141 90710 91108=","Q01.1    3APC3  Q024     3APCTEN"
"01089099999","2025-08-04T18:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","220,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0120,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET068METAR ENKR 041820Z 22007KT CAVOK 23/12 Q1014 RMK WIND 731FT 23011KT=",
"01089099999","2025-08-04T18:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","150,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0130,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET068METAR ENKR 041850Z 15006KT CAVOK 22/13 Q1014 RMK WIND 731FT 22008KT=",
"01089099999","2025-08-04T19:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","140,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0217,1","+0134,1","10142,1",,,,,,,,,"240,M,+0232,1","240,N,+0217,1","99999,9,10042,1","4,1,000,1,+999,9",,,,"3,99,0040,1,999",,"SYN07601089 46/// /1403 10217 20134 30042 40142 54000 333 10232 20217 90710 91104=",
"01089099999","2025-08-04T19:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","160,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0130,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET068METAR ENKR 041920Z 16006KT CAVOK 21/13 Q1014 RMK WIND 731FT 16007KT=",
"01089099999","2025-08-04T19:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","170,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0130,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET068METAR ENKR 041950Z 17006KT CAVOK 21/13 Q1014 RMK WIND 731FT 16009KT=",
"01089099999","2025-08-04T20:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","130,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0202,1","+0137,1","10140,1",,,,,,,,,"240,M,+0215,1","240,N,+0202,1","99999,9,10039,1","8,1,003,1,+999,9",,,,"3,99,0040,1,999",,"SYN08201089 46/// /1304 10202 20137 30039 40140 58003 92000 333 10215 20202 90710 91104=",
"01089099999","2025-08-04T20:20:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","160,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0140,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET068METAR ENKR 042020Z 16005KT CAVOK 20/14 Q1014 RMK WIND 731FT 15010KT=",
"01089099999","2025-08-04T20:50:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-15","99999","V020","160,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0140,1","99999,9",,,,,,,,,,,"10140,1,99999,9",,,,,,,"MET068METAR ENKR 042050Z 16005KT CAVOK 20/14 Q1014 RMK WIND 731FT 15010KT=",
"01089099999","2025-08-04T21:00:00","4","69.725611","29.893011","86.25","HOYBUKTMOEN KIRKENES, NO","FM-12","99999","V020","130,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0188,1","+0139,1","10140,1",,,,,,,,,"240,M,+0202,1","240,N,+0188,1","99999,9,10039,1","7,1,002,1,+999,9",,,,"3,99,0040,1,999",,"SYN07601089 46/// /1304 10188 20139 30039 40140 57002 333 10202 20188 90710 91104=",
